room_code,room_name,item_type,item_code,item_name_en,item_name_es,item_name_fr,quantity
OVES,Overnight Stay - Ensuite,FA,DWSC-003,DOOR: 910mm c/o; single leaf; solid core; paint,PUERTA: 910 mm c / o; hoja simple; núcleo macizo; pintura,PORTE : 910 mm c/o; un vantail; âme pleine; peinture,1
OVES,Overnight Stay - Ensuite,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
OVES,Overnight Stay - Ensuite,FFE,FIHR-026,HOOK: coat,GANCHO: abrigo,CROCHET : manteau,2
OVES,Overnight Stay - Ensuite,FFE,FIRT-034,TRACK: curtain; shower; 90 deg,PISTA: cortina; ducha; 90 grados,PISTE : rideau; douche; 90 degrés,1
OVES,Overnight Stay - Ensuite,FFE,FQGE-011,CURTAIN: shower,CORTINA: ducha,RIDEAU : douche,1
OVES,Overnight Stay - Ensuite,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
OVES,Overnight Stay - Ensuite,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
OVES,Overnight Stay - Ensuite,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,2
OVES,Overnight Stay - Ensuite,FFE,FIDI-036,DISPENSER: toilet paper,DISPENSADOR: papel higiénico,DISTRIBUTEUR : papier toilette,1
OVES,Overnight Stay - Ensuite,FFE,FIBM-006,MIRROR: fixed; glass,ESPEJO: fijo; vidrio,MIROIR : fixe; en verre,1
OVES,Overnight Stay - Ensuite,FFE,FQCW-037,BIN: waste; sanitary,BIN: residuos; sanitario,BAC : déchets; sanitaire,1
OVES,Overnight Stay - Ensuite,FFE,FIDI-049,HOLDER: soap/shampoo; non-recessed,TITULAR: jabón / champú; no empotrable,SUPPORT : savon/shampoing; non encastré,1
OVES,Overnight Stay - Ensuite,FFE,FIRT-016,RAIL: towel,RAIL: toalla,RAIL : serviette,1
OVES,Overnight Stay - Ensuite,FFE,HYTP-036,TAPWARE: mixer; basin; lever action,GRIFERÍA: monomando; lavabo; palanca,ROBINETTERIE : mitigeur; vasque; levier,1
OVES,Overnight Stay - Ensuite,FFE,HYTP-039,TAPWARE: mixer; shower; lever action,TAPWARE: mezclador; ducha; acción de palanca,ROBINETTERIE : mitigeur; douche; action à levier,1
OVES,Overnight Stay - Ensuite,FFE,HYTP-018,SHOWER: fixed rose,DUCHA: rosa fijo,DOUCHE : rosace fixe,1
OVES,Overnight Stay - Ensuite,FFE,HYWC-008,TOILET SUITE: standard,WC SUITE: estándar,SALLE DE TOILETTE : standard,1
OVES,Overnight Stay - Ensuite,FFE,HYBA-002,BASIN: ensuite; with vanity unit,LAVABO: baño privado; con tocador,VASQUE : ensuite; avec meuble sous-vasque,1
OVES,Overnight Stay - Ensuite,SE,HYDR-004,DRAIN: floor waste,DRENAJE: residuos de suelo,VIDANGE : siphon de sol,1
OVES,Overnight Stay - Ensuite,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
OVES,Overnight Stay - Ensuite,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,1
PAR,Parenting Room,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
PAR,Parenting Room,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
PAR,Parenting Room,FA,DWPR-010,DOOR PROTECTION: to door frame; PVC; prefinished,PROTECCIÓN DE LA PUERTA: al marco de la puerta; PVC; preacabado,PROTECTION DE LA PORTE : jusqu'au cadre de la porte; PVC; préfini,1
PAR,Parenting Room,FA,DWPR-005,DOOR PROTECTION: protection plate to 900 AFFL,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,PROTECTION DE PORTE : plaque de protection à 900 AFFL,1
PAR,Parenting Room,FA,WLWA-007,WALL FINISH: splashback,ACABADO DE PARED: salpicadero,FINITION MURALE : crédence,1
PAR,Parenting Room,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
PAR,Parenting Room,FA,CLTI-002,CEILING: acoustic; drop-in tiles; 600 x 1200,TECHO: acústico; losetas empotradas; 600 x 1200,PLAFOND : acoustique; tuiles encastrées; 600 x 1200,1
PAR,Parenting Room,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
PAR,Parenting Room,FA,DWSC-003,DOOR: 910mm c/o; single leaf; solid core; paint,PUERTA: 910 mm c / o; hoja simple; núcleo macizo; pintura,PORTE : 910 mm c/o; un vantail; âme pleine; peinture,1
PAR,Parenting Room,FFE,FQBS-039,LOUNGE: 1 seat,SALÓN: 1 asiento,SALON : 1 place,1
PAR,Parenting Room,FFE,FIHR-026,HOOK: coat,GANCHO: abrigo,CROCHET : manteau,1
PAR,Parenting Room,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
PAR,Parenting Room,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
PAR,Parenting Room,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
PAR,Parenting Room,FFE,FQGE-044,MAT: baby change,MAT: cambio de bebé,TAPIS : change de bébé,1
PAR,Parenting Room,FFE,HYTP-040,TAPWARE: mixer; sink; accessible,GRIFERÍA: monomando; lavabo; accesible,ROBINETTERIE : mitigeur; évier; accessible,1
PAR,Parenting Room,FFE,HYBA-051,SINK: single,FREGADERO: individual,LAVABO : simple,1
PAR,Parenting Room,FFE,FIJO-059,BENCH TOP: 600D; joinery under; laminate finish,BANCO SUPERIOR: 600D; carpintería debajo; acabado laminado,BANC TOP : 600D; sous menuiserie; finition stratifié,1
PAR,Parenting Room,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
PAR,Parenting Room,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FA,WLWA-025,WALL FINISH: vinyl; to 1200 AFFL,ACABADO DE PARED: vinilo; hasta 1200 AFFL,FINITION MURALE : vinyle; jusqu'à 1200 AFFL,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,FQBS-028,CHAIR: visitor; clinical areas,PRESIDENTE: visitante; áreas clínicas,CHAISE : visiteur; zones cliniques,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,FIRT-025,TRACK: curtain; bedscreen; U shaped,PISTA: cortina; mampara; en forma de U,PISTE : rideau; paravent; en U,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,FQGE-009,CURTAIN: bed screen,CORTINA: biombo de cama,RIDEAU : paravent,2
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,MMGE-142,TROLLEY: sharps bin,CARRO: contenedor de objetos punzantes,CHARIOT : bac à objets tranchants,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,FFE,FQCW-005,BIN: waste; clinical; 20L,BIN: residuos; clínicos; 20L,BAC : déchets; clinique; 20L,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,LIFX-030,LIGHT: downlight; recessed; compact fluorescent,LIGHT: downlight; empotrable; fluorescente compacta,LUMIÈRE : downlight; encastré; fluocompact,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ITCL-008,BUTTON: nurse call; staff assist,BOTÓN: llamada a la enfermera; ayuda del personal,BOUTON : appel infirmière; assistance du personnel,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,MGAS-042,OUTLET: oxygen (O2); on services panel,SALIDA: oxígeno (O2); en panel de servicios,SORTIE : oxygène (O2); sur panneau de services,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,MGAS-062,OUTLET: suction; on services panel,SALIDA: aspiración; en panel de servicios,SORTIE : aspiration; sur panneau de services,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ITCL-004,BUTTON: nurse call; emergency,BOTÓN: llamada de enfermera; emergencia,BOUTON : appel infirmière; urgence,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ELGP-110,GPO: single; wall mounted; cleaner,GPO: simple; montado en la pared; limpiador,GPO : simple; mural; nettoyeur,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ITSE-006,BUTTON: duress; fixed,BOTÓN: coacción; fijo,BOUTON : contrainte; fixe,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,MMSP-026,SERVICES PANEL: wall mounted,PANEL DE SERVICIOS: de pared,PANNEAU DE SERVICES : mural,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ITIN-025,OUTLET: data; double RJ45; on services panel,SALIDA: datos; doble RJ45; en panel de servicios,SORTIE : données; double RJ45; sur panneau de services,1
PBAT,Patient Bay; Emergency - Ambulance Triage  ,SE,ELGP-122,GPO: emergency power; single; on services panel,GPO: energía de emergencia; única; en el panel de servicios,GPO : alimentation de secours; simple; sur panneau de services,2
PBIC,Patient Bay - Intensive Care,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
PBIC,Patient Bay - Intensive Care,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,5
PBIC,Patient Bay - Intensive Care,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,4
PBIC,Patient Bay - Intensive Care,FA,WLWA-010,WALL FINISH: splashback; vinyl,ACABADO DE PARED: salpicadero; vinilo,FINITION MURALE : crédence; vinyle,1
PBIC,Patient Bay - Intensive Care,FA,WLPR-013,WALL PROTECTION: corner guards; to 1500 AFFL; prefinished PVC,PROTECCIÓN DE PARED: protectores de esquina; hasta 1500 AFFL; PVC preacabado,PROTECTION MURALE : protections d'angle; jusqu'à 1500 AFFL; PVC préfini,4
PBIC,Patient Bay - Intensive Care,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
PBIC,Patient Bay - Intensive Care,FA,DWWH-005,WINDOW,VENTANA,LA FENÊTRE,1
PBIC,Patient Bay - Intensive Care,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
PBIC,Patient Bay - Intensive Care,FA,WLWA-025,WALL FINISH: vinyl; to 1200 AFFL,ACABADO DE PARED: vinilo; hasta 1200 AFFL,FINITION MURALE : vinyle; jusqu'à 1200 AFFL,5
PBIC,Patient Bay - Intensive Care,FFE,MGFP-002,FLOWMETER: medical air,CAUDALÍMETRO: aire medicinal,DÉBITMÈTRE : air médical,3
PBIC,Patient Bay - Intensive Care,FFE,DWWD-007,BLIND: venetian; integral,CIEGO: veneciano; integral,AVEUGLE : vénitien; intégral,1
PBIC,Patient Bay - Intensive Care,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,4
PBIC,Patient Bay - Intensive Care,FFE,FQBS-019,CHAIR: office; ergonomic; high,SILLA: oficina; ergonómica; alta,CHAISE : bureau; ergonomique; haute,1
PBIC,Patient Bay - Intensive Care,FFE,MMGE-019,CHAIR: patient,SILLA: paciente,CHAISE : patiente,1
PBIC,Patient Bay - Intensive Care,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
PBIC,Patient Bay - Intensive Care,FFE,FQCW-035,BIN: waste; recycling; plastics; 50L,BIN: residuos; reciclaje; plásticos; 50L,BAC : déchets; recyclage; plastiques; 50L,1
PBIC,Patient Bay - Intensive Care,FFE,FIRT-025,TRACK: curtain; bedscreen; U shaped,PISTA: cortina; mampara; en forma de U,PISTE : rideau; paravent; en U,1
PBIC,Patient Bay - Intensive Care,FFE,FQGE-009,CURTAIN: bed screen,CORTINA: biombo de cama,RIDEAU : paravent,2
PBIC,Patient Bay - Intensive Care,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
PBIC,Patient Bay - Intensive Care,FFE,FIHR-004,BRACKET: for display screen; ceiling mounted,SOPORTE: para pantalla; montaje en techo,SUPPORT : pour écran d'affichage; montage au plafond,1
PBIC,Patient Bay - Intensive Care,FFE,FQCW-004,BIN: waste; clinical; 120L,CONTENEDOR: basura; clínico; 120L,BAC : déchets; clinique; 120L,1
PBIC,Patient Bay - Intensive Care,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
PBIC,Patient Bay - Intensive Care,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
PBIC,Patient Bay - Intensive Care,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
PBIC,Patient Bay - Intensive Care,FFE,FIDI-031,DISPENSER: soap antiseptic,DISPENSADOR: jabón antiséptico,DISTRIBUTEUR : savon antiseptique,1
PBIC,Patient Bay - Intensive Care,FFE,MMOP-027,IV POLE: on pendant,POLO IV: en colgante,IV POLE : sur pendentif,1
PBIC,Patient Bay - Intensive Care,FFE,MMGE-048,LINEN CARRIER: dirty; single,PORTADOR DE ROPA: sucio; soltero,PORTE-LINGE : sale; simple,1
PBIC,Patient Bay - Intensive Care,FFE,FIHR-033,PANEL: for storage bins; wall mount,PANEL: para contenedores de almacenamiento; montaje en pared,PANNEAU : pour bacs de rangement; fixation murale,1
PBIC,Patient Bay - Intensive Care,FFE,FQTA-013,TABLE: overbed,MESA: sobrecama,TABLE : sur-lit,1
PBIC,Patient Bay - Intensive Care,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,4
PBIC,Patient Bay - Intensive Care,FFE,MMGE-142,TROLLEY: sharps bin,CARRO: contenedor de objetos punzantes,CHARIOT : bac à objets tranchants,1
PBIC,Patient Bay - Intensive Care,FFE,FQSN-006,BIN: storage bins; for wall mounted panel,BIN: contenedores de almacenamiento; para panel de pared,BIN : bacs de rangement; pour panneau mural,3
PBIC,Patient Bay - Intensive Care,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,4
PBIC,Patient Bay - Intensive Care,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,4
PBIC,Patient Bay - Intensive Care,FFE,FIBM-019,WHITEBOARD: fixed; magnetic,PIZARRA: fija; magnética,TABLEAU BLANC : fixe; magnétique,1
PBIC,Patient Bay - Intensive Care,FFE,HYBA-009,BASIN: handwash; Type A; scrub,LAVABO: lavado a mano; tipo A; fregar,BASSIN : lave-mains; Type A; gommage,1
PBIC,Patient Bay - Intensive Care,FFE,MMBE-013,BED: patient; ICU; electric,CAMA: paciente; UCI; eléctrica,LIT : patient; soins intensifs; électrique,1
PBIC,Patient Bay - Intensive Care,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
PBIC,Patient Bay - Intensive Care,FFE,ITBU-012,DISPLAY SCREEN: patient entertainment system,PANTALLA DE VISUALIZACIÓN: sistema de entretenimiento del paciente,ÉCRAN D'AFFICHAGE : système de divertissement pour les patients,1
PBIC,Patient Bay - Intensive Care,FFE,ITNE-008,COMPUTER: for workstation on wheels,ORDENADOR: para puesto de trabajo sobre ruedas,ORDINATEUR : pour poste de travail sur roues,1
PBIC,Patient Bay - Intensive Care,FFE,MMSP-020,PENDANT: tandem; wet and dry combination (fixed or adjustable height),COLGANTE: tándem; combinación húmeda y seca (altura fija o ajustable),PENDENTIF : tandem; combinaison humide et sèche (hauteur fixe ou réglable),1
PBIC,Patient Bay - Intensive Care,FFE,ITCL-014,CLOCK: analogue; electric,RELOJ: analógico; eléctrico,HORLOGE : analogique; électrique,1
PBIC,Patient Bay - Intensive Care,FFE,MMGE-049,MACHINE: dialysis,MÁQUINA: diálisis,MACHINE : dialyse,1
PBIC,Patient Bay - Intensive Care,FFE,LIFX-027,LIGHT: examination; ceiling mounted,LUZ: examen; montado en el techo,LUMIÈRE : examen; montage au plafond,1
PBIC,Patient Bay - Intensive Care,FFE,ITNE-053,TELEPHONE: handset; wall mount; handsfree,TELÉFONO: auricular; montaje en pared; manos libres,TÉLÉPHONE : combiné; support mural; mains libres,1
PBIC,Patient Bay - Intensive Care,FFE,MMHA-023,VENTILATOR,VENTILADOR,VENTILATEUR,1
PBIC,Patient Bay - Intensive Care,FFE,ITBU-006,CONTROL PANEL: patient entertainment; handset,PANEL DE CONTROL: entretenimiento del paciente; auricular,PANNEAU DE COMMANDE : divertissement patient; combiné,1
PBIC,Patient Bay - Intensive Care,FFE,FIJO-031,BENCH: 750D; open under; laminate finish,BANCO: 750D; abierto debajo; acabado laminado,BANC : 750D; ouvert en dessous; finition stratifié,1
PBIC,Patient Bay - Intensive Care,FFE,MMGE-164,WORKSTATION ON WHEELS: clinical; mobile,ESTACIÓN DE TRABAJO SOBRE RUEDAS: clínica; móvil,POSTE DE TRAVAIL SUR ROUES : clinique; mobile,1
PBIC,Patient Bay - Intensive Care,FFE,MMHA-030,MONITOR: patient; cardiac; pendant mounted,MONITOR: paciente; cardíaco; colgante montado,MONITEUR : patient; cardiaque; monté sur pendentif,1
PBIC,Patient Bay - Intensive Care,FFE,FQBS-055,CHAIR: overnight fold out,SILLA: plegable durante la noche,CHAISE : à déplier pour la nuit,1
PBIC,Patient Bay - Intensive Care,FFE,FIJO-213,PANEL: joinery carcass end,PANEL: extremo de la carcasa de carpintería,PANNEAU : menuiserie bout de corps,1
PBIC,Patient Bay - Intensive Care,FFE,FQSM-043,TROLLEY: nested; set of 3; underbench ,CARRO: anidado; juego de 3; debajo del banco,CHARIOT : emboîtable; lot de 3; sous paillasse,1
PBIC,Patient Bay - Intensive Care,FFE,MMBE-068,LIFTER: patient; pendant mounted,ELEVADOR: paciente; colgante montado,LIFTER : patient; monté en suspension,1
PBIC,Patient Bay - Intensive Care,FFE,MMGE-178,PROCESSOR: reverse osmosis RO water; mobile,PROCESADOR: ósmosis inversa agua RO; móvil,PROCESSEUR : eau osmosée RO; mobile,1
PBIC,Patient Bay - Intensive Care,SE,ITIN-016,OUTLET: data; single RJ45; wall mounted,SALIDA: datos; simple RJ45; montaje en pared,SORTIE : données; RJ45 simple; fixée au mur,1
PBIC,Patient Bay - Intensive Care,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,2
PBIC,Patient Bay - Intensive Care,SE,ELGP-101,GPO: single; ceiling mounted,GPO: simple; montado en el techo,GPO : simple; monté au plafond,2
PBIC,Patient Bay - Intensive Care,SE,ITCL-008,BUTTON: nurse call; staff assist,BOTÓN: llamada a la enfermera; ayuda del personal,BOUTON : appel infirmière; assistance du personnel,1
PBIC,Patient Bay - Intensive Care,SE,HYTP-008,OUTLET: cold water,SALIDA: agua fría,SORTIE : eau froide,1
PBIC,Patient Bay - Intensive Care,SE,LIFX-017,LIGHT: night light,LUZ: luz de noche,LUMIÈRE : veilleuse,1
PBIC,Patient Bay - Intensive Care,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
PBIC,Patient Bay - Intensive Care,SE,ITCL-006,BUTTON: nurse call; patient to staff,BOTÓN: llamada de enfermera; paciente al personal,BOUTON : appel infirmière; patient au personnel,1
PBIC,Patient Bay - Intensive Care,SE,ITCL-028,HANDSET: nurse call; with patient to staff call button,AURICULAR: llamada de enfermera; con botón de llamada del paciente al personal,COMBINÉ : appel infirmière; avec bouton d'appel du patient au personnel,1
PBIC,Patient Bay - Intensive Care,SE,ITCL-004,BUTTON: nurse call; emergency,BOTÓN: llamada de enfermera; emergencia,BOUTON : appel infirmière; urgence,2
PBIC,Patient Bay - Intensive Care,SE,ELGP-223,GPO: emergency power; double; wall mounted,GPO: energía de emergencia; doble; montaje en pared,GPO : alimentation de secours; double; murale,3
PBIC,Patient Bay - Intensive Care,SE,ELGP-110,GPO: single; wall mounted; cleaner,GPO: simple; montado en la pared; limpiador,GPO : simple; mural; nettoyeur,1
PBIC,Patient Bay - Intensive Care,SE,ELPR-004,MONITOR: line isolation,MONITOR: aislamiento de línea,MONITEUR : isolation de ligne,1
PBIC,Patient Bay - Intensive Care,SE,ELGP-123,GPO: emergency power; single; wall mounted,GPO: energía de emergencia; simple; montado en la pared,GPO : alimentation de secours; simple; murale,1
PBIC,Patient Bay - Intensive Care,SE,ELBO-005,EQUIPOTENTIAL JUNCTION BOX,CAJA DE CONEXIONES EQUIPOTENCIALES,BOÎTE DE JONCTION ÉQUIPOTENTIELLE,1
PBIC,Patient Bay - Intensive Care,SE,ELBO-012,SWITCH: light; dimmer,INTERRUPTOR: luz; atenuador,COMMUTATEUR : lumière; gradateur,2
PBIC,Patient Bay - Intensive Care,SE,ITIN-014,OUTLET: data; single RJ45; on pendant,SALIDA: datos; RJ45 simple; en colgante,SORTIE : données; RJ45 simple; sur pendentif,6
PBIC,Patient Bay - Intensive Care,SE,ITIN-071,OUTLET: MATV; ceiling mounted,SALIDA: MATV; montaje en techo,SORTIE : MATV; montée au plafond,1
PBIC,Patient Bay - Intensive Care,SE,MGAS-021,OUTLET: medical air (MA); on pendant,SALIDA: aire medicinal (MA); en suspensión,SORTIE : air médical (MA); sur pendentif,3
PBIC,Patient Bay - Intensive Care,SE,MGAS-041,OUTLET: oxygen (O2); on pendant,SALIDA: oxígeno (O2); en colgante,SORTIE : oxygène (O2); sur pendentif,4
PBIC,Patient Bay - Intensive Care,SE,MGAS-061,OUTLET: suction; on pendant,SALIDA: succión; en colgante,SORTIE : aspiration; sur pendentif,4
PBIC,Patient Bay - Intensive Care,SE,ELGP-132,GPO: UPS; single; on pendant,GPO: UPS; individual; colgante,GPO : UPS; simple; sur pendentif,4
PBIC,Patient Bay - Intensive Care,SE,ELGP-121,GPO: emergency power; single; on pendant,GPO: energía de emergencia; simple; en colgante,GPO : alimentation de secours; simple; sur pendentif,16
PBIC,Patient Bay - Intensive Care,SE,ELGP-125,GPO: emergency power; single; ceiling mounted,GPO: energía de emergencia; simple; montado en el techo,GPO : alimentation de secours; simple; montée au plafond,1
PBIC,Patient Bay - Intensive Care,SE,ELPR-007,UPS: status indicator,UPS: indicador de estado,UPS : indicateur d'état,2
PBIC,Patient Bay - Intensive Care,SE,HYDR-015,DRAIN: tundish unit; integral drainage outlets,DRENAJE: unidad de colada; salidas de drenaje integrales,DRAIN : élément répartiteur; sorties de drainage intégrées,1
PBIC,Patient Bay - Intensive Care,SE,HYDR-016,DRAIN: floor waste; sealed,DRENAJE: desagüe de piso; sellado,DRAIN : siphon de sol; scellé,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,3
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,3
PBTR-A,Patient Bay; Emergency - Acute Treatment ,FA,WLPR-002,WALL PROTECTION: bed protection wall panel; composite; laminate finish,PROTECCIÓN DE PARED: panel de pared de protección de cama; compuesto; acabado laminado,PROTECTION MURALE : panneau mural de protection de lit; composite; finition stratifié,1
