proyecto,unidad,unidad_es,sub-unidad,sub_unidad_es,area,room,room_es,room_qty,room_sup,tipoA,tipoB,item,item_es,item_qty
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FA,DW,DWGL-003,PUERTA: 910 mm c/a hoja simple semividriada núcleo macizo/vidrio de seguridad pintura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FI,FIJO-171,UNIDAD DE CARPINTERÍA: encimera y mampara debajo accesible,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FI,FIJO-177,UNIDAD DE CARPINTERÍA: mostrador de recepción superficies de alto rendimiento,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FQ,FQSM-009,PEDESTAL: móvil unidad de archivo 660H,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FI,FIBM-013,TABLERO DE ANUNCIOS: fijo cubierto de tela,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,WL,WLPT-008,PANTALLA: seguridad vidrio de seguridad,3
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,FI,FIJO-180,UNIDAD DE CARPINTERÍA: ranuras de papelería,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,IT,ITNE-023,IMPRESORA: en red,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,3
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,SE,LI,LIFX-008,LUZ: luz de trabajo incorporada,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,SE,EL,ELGP-208,GPO: doble montado en la pared,5
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,SE,EL,ELGP-123,GPO: energía de emergencia simple montado en la pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,RECL-10,,1,10,SE,IT,ITSE-006,BOTÓN: coacción fijo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,WL,WLPR-010,PROTECCIÓN DE PARED: cantoneras hasta 900 AFFL,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FA,DW,DWWH-005,VENTANA,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,FQ,FQBS-032,SILLA: esperando,5
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,FI,FIDI-001,DISPENSADOR: desinfectante de manos a base de alcohol,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,DW,DWWD-013,REVESTIMIENTO DE VENTANAS: ventana exterior,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,FI,FIHR-006,SOPORTE: para pantalla de visualización montado en la pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,FI,FIHR-045,RACK: revista/folleto,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,FI,FIBM-013,TABLERO DE ANUNCIOS: fijo cubierto de tela,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,IT,ITBU-011,PANTALLA DE VISUALIZACIÓN: MATV,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,FFE,FQ,FQTA-075,MESA: cuadrada 600W baja altura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,SE,IT,ITIN-070,SALIDA: MATV,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,SE,EL,ELGP-109,GPO: individual montado en la pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WAIT-10,,1,10,SE,EL,ELGP-208,GPO: doble montado en la pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,5
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,FL,FLVY-009,ACABADO DEL PISO: vinilo sin costuras cóncavo área húmeda antideslizante,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,WL,WLWA-007,ACABADO DE PARED: salpicadero,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,4
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,CL,CLTI-014,TECHO: placa de yeso resistente al agua baldosas empotradas preacabado 600 x 1200,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FA,CL,CLCN-009,CORNICE: fijación de molduras de pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FQ,FQBS-035,CAMBIO DE MESA: bebé,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIHR-026,GANCHO: abrigo,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIDI-030,DISPENSADOR: jabón,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIDI-036,DISPENSADOR: papel higiénico,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIRT-007,BARANDILLA: WC uso accesible,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIRT-006,BARANDILLA DE ASA: WC,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIBM-006,ESPEJO: fijo vidrio,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FQ,FQCW-037,BIN: residuos sanitario,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,HY,HYBA-005,LAVABO: lavamanos accesible,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,HY,HYWC-001,SUITE ASEO: accesible,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,HY,HYTP-035,TAPWARE: mezclador lavabo accesible,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,FFE,FI,FIGE-011,RESPALDO: WC accesible,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-008,BOTÓN: llamada a la enfermera ayuda del personal,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,SE,HY,HYDR-004,DRENAJE: residuos de suelo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-006,BOTÓN: llamada de enfermera paciente al personal,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,FL,FLCP-003,ACABADO DEL PISO: alfombra en rollo 48 oz. 90/10 lana/nylon,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,DW,DWWH-005,VENTANA,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,DW,DWOB-002,OBSERVACIÓN: ventana interna alumbre/vidrio altura de la puerta pintura en polvo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FA,DW,DWGL-031,PUERTA: 1400 mm c / o 1 1/2 hoja medio vidriado núcleo sólido / vidrio pintura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,FQ,FQGE-002,OBRA DE ARTE,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,DW,DWWD-006,CIEGO: veneciano,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,FQ,FQBS-039,SALÓN: 1 asiento,4
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,FQ,FQBS-028,PRESIDENTE: visitante áreas clínicas,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,DW,DWWD-011,CORTINA: ventana cortinas,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,FI,FIHR-006,SOPORTE: para pantalla de visualización montado en la pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,IT,ITBU-011,PANTALLA DE VISUALIZACIÓN: MATV,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,FQ,FQTA-075,MESA: cuadrada 600W baja altura,3
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,FFE,FI,FIRT-030,PISTA: cortina cenefa plana,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,SE,IT,ITIN-070,SALIDA: MATV,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,SE,EL,ELGP-109,GPO: individual montado en la pared,4
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,entrada,LNPA-12,,1,12,SE,EL,ELGP-106,GPO: individual especial para equipamiento,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWOB-004,OBSERVACIÓN: ventana interna alumbre/vidrio persianas internas pintura en polvo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,WL,WLWA-001,Pared de terminación: paneles acústicos preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWWH-005,VENTANA,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWGL-005,PUERTA: 910 mm c/o hoja simple panel de observación núcleo sólido/vidrio pintura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQBS-017,SILLA: sala de reuniones,20
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQGE-005,RELOJ: analógico funciona con pilas,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIJO-136,ARMARIO: bajo banco puerta doble estantes ajustables con cerradura,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIHR-006,SOPORTE: para pantalla de visualización montado en la pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,MM,MMOP-060,BASTIDOR: AV,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,DW,DWWD-014,REVESTIMIENTO DE VENTANAS: ventana exterior oscurecimiento,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQDW-006,ATRAL: móvil,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIBM-013,TABLERO DE ANUNCIOS: fijo cubierto de tela,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQTA-017,MESA: rectangular 1200L x 900W altura de trabajo,8
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIBM-019,PIZARRA: fija magnética,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-060,TELÉFONO: módulo de teleconferencia,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-019,MICRÓFONO: videoconferencia,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-042,ALTAVOZ: videoconferencia montaje en pared,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-013,UNIDAD DE CONTROL: videoconferencia,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-004,CAMERA: videoconferencia,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-010,COMPUTADORA: computadora portátil u otro dispositivo móvil,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIJO-059,BANCO SUPERIOR: 600D carpintería debajo acabado laminado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,FFE,IT,ITAV-051,PANTALLA DE VISUALIZACIÓN: audiovisual,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,3
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITIN-036,SALIDA: datos triple RJ45 montaje en pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITIN-022,SALIDA: datos doble RJ45 en caja de suelo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITIN-070,SALIDA: MATV,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITIN-143,FLOORBOX: para alimentación datos AV montaje empotrado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,EL,ELGP-208,GPO: doble montado en la pared,7
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,EL,ELGP-203,GPO: doble en caja de piso,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,salas de reuniones,MEET-L-30,,1,30,SE,IT,ITSE-006,BOTÓN: coacción fijo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,4
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,CL,CLFS-006,TECHO: cartón-yeso empotrado suspendido pintado lavable,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,DW,DWWH-005,VENTANA,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,DW,DWGL-007,PUERTA: 910 mm c / o hoja simple panel de observación núcleo sólido / vidrio de seguridad pintura,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FA,CL,CLCN-008,CORNISA: encastre cuadrado a ras entre pared y techo pintar,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FQ,FQGE-002,OBRA DE ARTE,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,DW,DWWD-002,CIEGO: Holanda,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FI,FIBM-016,PIZARRA / PIZARRA BLANCA: unidad combinada fija,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FQ,FQBS-054,TABURETE: otomana,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FQ,FQBS-056,SILLA: bañera salud mental,3
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,FFE,FQ,FQDW-040,ESCRITORIO: altura fija 1200W x 750D x 720H,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,SE,EL,ELGP-208,GPO: doble montado en la pared,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,SE,IT,ITSE-006,BOTÓN: coacción fijo,2
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,evaluación,INTF-MH,,2,14,SE,IT,ITSE-038,LECTOR: control de acceso general,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,dormitorios,1BR-MH-A,"Habitación de 1 cama - Salud mental - Baño interior, 15m2",1,18,FA,FL,FLVY-002,ACABADO DEL PISO: vinilo sin costuras cóncavo acolchado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,dormitorios,1BR-MH-A,"Habitación de 1 cama - Salud mental - Baño interior, 15m2",1,18,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,AGP,Psiquiatría,PEM,Psiquiatria pediatrica,dormitorios,1BR-MH-A,"Habitación de 1 cama - Salud mental - Baño interior, 15m2",1,18,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
